Mass,HAcceptors,HDonors,LogP,Asphericity,Rg,TPSA,RingCount,NumRotatableBonds,NumHeteroatoms,HOMOm1(eV),HOMO(eV),LUMO(eV),LUMOp1(eV),PrimeState,PrimeExcite(eV),PrimeExcite(osc),DipoleMoment(Debye),SurfaceCharge,ChargeCorrection,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20,TDOS1.5,TDOS1.6,TDOS1.7,TDOS1.8,TDOS1.9,TDOS2.0,TDOS2.1,TDOS2.2,TDOS2.3,TDOS2.4,TDOS2.5,TDOS2.6,TDOS2.7,TDOS2.8,TDOS2.9,TDOS3.0,TDOS3.1,TDOS3.2,TDOS3.3,TDOS3.4,TDOS3.5,TDOS3.6,TDOS3.7,TDOS3.8,TDOS3.9,TDOS4.0,TDOS4.1,TDOS4.2,TDOS4.3,TDOS4.4,TDOS4.5,TDOS4.6,TDOS4.7,SDOS2.5,SDOS2.6,SDOS2.7,SDOS2.8,SDOS2.9,SDOS3.0,SDOS3.1,SDOS3.2,SDOS3.3,SDOS3.4,SDOS3.5,SDOS3.6,SDOS3.7,SDOS3.8,SDOS3.9,SDOS4.0,SDOS4.1,SDOS4.2,SDOS4.3,SDOS4.4,SDOS4.5,SDOS4.6,SDOS4.7,SDOS4.8,SDOS4.9,SDOS5.0,SDOS5.1,SDOS5.2,SDOS5.3,SDOS5.4,target_region,T80,is_organic
660.828125,6.695958137512207,0.47262638807296753,11.760746955871582,0.5740755796432495,6.959105491638184,44.761680603027344,6.012622356414795,12.596205711364746,7.5837202072143555,-8.105192184448242,-7.462234020233154,-0.2816014587879181,0.5767245292663574,0.9871899485588074,3.823695182800293,1.7493047714233398,4.8118791580200195,-0.03489848971366882,-0.0010192419867962599,2.54355525970459,3.064725399017334,3.55846905708313,3.8311240673065186,3.9650168418884277,4.085989952087402,4.175647258758545,4.344451904296875,4.463682651519775,4.607706546783447,4.744970321655273,4.791154384613037,4.900132656097412,5.062312602996826,5.139729022979736,5.259762763977051,5.339425086975098,5.4894280433654785,5.56126594543457,5.693820476531982,3.8538379669189453,4.45991849899292,4.704039096832275,4.9705963134765625,5.171209335327148,5.251255035400391,5.415338039398193,5.530878067016602,5.574922561645508,5.7436933517456055,5.807832717895508,5.893537998199463,5.961236000061035,6.041922569274902,6.077884674072266,6.198971748352051,6.221189498901367,6.293023586273193,6.394352912902832,6.458170413970947,1.7834733724594116,0.21703535318374634,0.06491866707801819,0.04737327620387077,0.08063479512929916,0.10107260942459106,0.06126212701201439,0.09522868692874908,0.04595918580889702,0.08522429317235947,0.04546356573700905,0.04653234779834747,0.08223240077495575,0.11574096977710724,0.05111386254429817,0.10041176527738571,0.10154817253351212,0.09760882705450058,0.07605302333831787,0.1301361620426178,0.0001127631330746226,0.0006329634343273938,0.003109041368588805,0.012508776038885117,0.04213307052850723,0.14327546954154968,0.28992941975593567,0.6165047883987427,0.9318600296974182,1.3317582607269287,1.6631561517715454,1.8507068157196045,1.9569262266159058,2.0766208171844482,2.0337727069854736,2.116626262664795,2.1373026371002197,2.22584867477417,2.257389783859253,2.466968297958374,2.8455896377563477,3.429468870162964,4.1769819259643555,5.054973125457764,5.914792060852051,7.057582855224609,7.904897212982178,8.559396743774414,9.238452911376953,9.12888240814209,8.768446922302246,9.017816543579102,9.035592079162598,4.901316970062908e-07,6.414711151592201e-06,6.276797648752108e-05,0.0004363355692476034,0.003559964941814542,0.0167658943682909,0.06325273215770721,0.1905118227005005,0.4919506311416626,0.8350403308868408,1.4520106315612793,1.6342145204544067,2.2614352703094482,2.306809425354004,2.2924227714538574,2.069257974624634,1.7211647033691406,1.4053837060928345,1.0431491136550903,0.6551722288131714,0.4583156704902649,0.31875666975975037,0.3154946267604828,0.3162309527397156,0.4655147194862366,0.5055788159370422,0.5183838605880737,0.5790602564811707,0.7072578072547913,0.6172153949737549,1,2.014463843121454,False
624.7818603515625,6.121673107147217,0.42511606216430664,11.022592544555664,0.5805667042732239,6.600101947784424,40.94880294799805,5.732297897338867,10.77784538269043,7.132824897766113,-8.174291610717773,-7.48318338394165,-0.24813634157180786,0.6342081427574158,1.0218485593795776,3.859663486480713,1.6864172220230103,4.6533732414245605,-0.033661700785160065,-0.0009258085628971457,2.5733935832977295,3.0967400074005127,3.618891716003418,3.8935492038726807,4.009372234344482,4.126814365386963,4.214088439941406,4.3927226066589355,4.503590106964111,4.666383743286133,4.810254096984863,4.848580360412598,4.9522385597229,5.139470100402832,5.215482234954834,5.334996700286865,5.402378559112549,5.5389227867126465,5.626870632171631,5.774870872497559,3.882394790649414,4.552191257476807,4.77707052230835,5.038027286529541,5.218811511993408,5.308164596557617,5.482143402099609,5.595607280731201,5.636584758758545,5.8114118576049805,5.868683338165283,5.972209930419922,6.02391242980957,6.1283674240112305,6.166131019592285,6.254613399505615,6.29383659362793,6.37117862701416,6.444061756134033,6.522183895111084,1.7406363487243652,0.21282052993774414,0.05453462526202202,0.04826774448156357,0.07785312831401825,0.09266842901706696,0.05647601932287216,0.08992137759923935,0.04926065728068352,0.08076749742031097,0.05191006138920784,0.04207521304488182,0.07859356701374054,0.11449487507343292,0.043976154178380966,0.08096128702163696,0.1186782568693161,0.08838867396116257,0.04984911158680916,0.10673811286687851,7.99387416918762e-05,0.00035723886685445905,0.002356600947678089,0.00897388719022274,0.025041764602065086,0.1013544350862503,0.20618902146816254,0.470329612493515,0.7785670161247253,1.1870285272598267,1.5855109691619873,1.8515874147415161,1.933666706085205,2.023818254470825,1.9023257493972778,1.9919694662094116,2.010291814804077,2.0800352096557617,2.11841082572937,2.275902032852173,2.677380084991455,3.1486966609954834,3.843428611755371,4.7494401931762695,5.345075607299805,6.412136554718018,7.359045505523682,8.15690803527832,8.97293472290039,8.978567123413086,8.7509765625,9.14670467376709,9.131457328796387,2.358425348347737e-07,3.6637952689488884e-06,3.4885993954958394e-05,0.00021181996271479875,0.0023054678458720446,0.010552347637712955,0.03778999671339989,0.11498156934976578,0.3284829556941986,0.5864635109901428,1.136756181716919,1.2808817625045776,1.9700716733932495,2.200697183609009,2.4033524990081787,2.2391464710235596,1.8976483345031738,1.5319454669952393,1.1221531629562378,0.6882936358451843,0.4380108416080475,0.2994632124900818,0.3463418781757355,0.3209155797958374,0.47994264960289,0.4971689283847809,0.45757225155830383,0.5098952651023865,0.6132575273513794,0.5308025479316711,12,12.028109407681782,False
713.45458984375,7.5518598556518555,0.5254085063934326,12.500482559204102,0.579519510269165,7.357725620269775,49.10519790649414,6.304784297943115,14.414920806884766,8.447808265686035,-8.049417495727539,-7.435482025146484,-0.3290303945541382,0.5435231328010559,1.0183744430541992,3.7651689052581787,1.9018579721450806,4.76450777053833,-0.036246489733457565,-0.001116263447329402,2.5135443210601807,3.029733180999756,3.5040390491485596,3.7598934173583984,3.951362133026123,4.055855751037598,4.160416603088379,4.310044288635254,4.436370372772217,4.572203159332275,4.66752290725708,4.72841739654541,4.8405280113220215,5.010858058929443,5.1132097244262695,5.219016075134277,5.293736457824707,5.438477516174316,5.5214033126831055,5.637776851654053,3.787637948989868,4.396159648895264,4.663524627685547,4.935022830963135,5.138575553894043,5.21927547454834,5.372761249542236,5.490044593811035,5.531435489654541,5.696362018585205,5.767791748046875,5.846620559692383,5.924458026885986,5.983748435974121,6.0207366943359375,6.140022277832031,6.161466121673584,6.249361991882324,6.315386772155762,6.387468338012695,1.939664602279663,0.17837360501289368,0.06890920549631119,0.0413517989218235,0.07082846760749817,0.10033606737852097,0.06645377725362778,0.06976696848869324,0.044465936720371246,0.08559881150722504,0.04224628582596779,0.03602007403969765,0.07304903119802475,0.08904460817575455,0.06985963881015778,0.10925495624542236,0.0902835801243782,0.10250134021043777,0.06610894948244095,0.1595296561717987,0.00010036449384642765,0.0005626222118735313,0.0030534269753843546,0.013702773489058018,0.051743585616350174,0.16844278573989868,0.35843804478645325,0.7188930511474609,1.1266913414001465,1.5131789445877075,1.7749416828155518,1.8752650022506714,1.946648359298706,2.0699360370635986,2.1113271713256836,2.219010829925537,2.278350591659546,2.385441303253174,2.473827362060547,2.6872923374176025,2.9853105545043945,3.526434898376465,4.365231990814209,5.293961048126221,6.346745014190674,7.533444881439209,8.476924896240234,8.973581314086914,9.376134872436523,8.986282348632812,8.563247680664062,8.707890510559082,8.746559143066406,8.650564495837898e-07,1.124093250837177e-05,0.00011003659892594442,0.0008386250119656324,0.005819900892674923,0.027919970452785492,0.10382402688264847,0.3054533302783966,0.7438891530036926,1.3257030248641968,2.0911455154418945,2.342905282974243,2.7460596561431885,2.5133044719696045,2.2013425827026367,1.8214737176895142,1.4041706323623657,1.091639757156372,0.8038942217826843,0.5063312649726868,0.30837708711624146,0.21864303946495056,0.25568220019340515,0.25838321447372437,0.40691161155700684,0.46121442317962646,0.49481454491615295,0.5639016032218933,0.6929521560668945,0.6377409100532532,1,2.146940969452734,False
696.1970825195312,5.258250713348389,0.4334815442562103,14.071925163269043,0.4821969270706177,6.825872898101807,37.20280838012695,7.375665187835693,14.577224731445312,5.793036460876465,-7.759594917297363,-7.5429768562316895,-0.12013595551252365,0.26964694261550903,0.9898816347122192,4.0675129890441895,1.0326255559921265,4.858557224273682,-0.03741893544793129,-0.0013859709724783897,2.56209659576416,2.9925246238708496,3.4490833282470703,3.6646692752838135,3.8575329780578613,3.953547954559326,4.071023464202881,4.184317588806152,4.241020202636719,4.342825889587402,4.451109886169434,4.538258075714111,4.628111362457275,4.70122766494751,4.808196067810059,4.868077754974365,4.961658477783203,5.073770046234131,5.259466171264648,5.330539703369141,4.034625053405762,4.291261196136475,4.467188835144043,4.640238285064697,4.802376747131348,5.033878326416016,5.163914203643799,5.2783026695251465,5.388294696807861,5.469138145446777,5.5063700675964355,5.672616958618164,5.81079626083374,5.859245300292969,5.90084981918335,6.013004302978516,6.027554035186768,6.126690864562988,6.180556774139404,6.276832580566406,1.0055088996887207,0.5668821930885315,0.19093145430088043,0.0933135449886322,0.19311535358428955,0.35285547375679016,0.053151264786720276,0.34511497616767883,0.053046561777591705,0.08675029873847961,0.04273981228470802,0.20572571456432343,0.13275578618049622,0.22366951406002045,0.07000759989023209,0.25521305203437805,0.05993061140179634,0.0543595515191555,0.2948797345161438,0.12736086547374725,0.0007486247923225164,0.004487025551497936,0.019439108669757843,0.06851539760828018,0.18312565982341766,0.3961249589920044,0.6388570070266724,0.9285119771957397,0.9578739404678345,1.0044881105422974,1.1087828874588013,1.4207382202148438,1.9785430431365967,2.380671501159668,2.6456027030944824,2.5878548622131348,2.5255000591278076,2.566255569458008,2.6259307861328125,3.109602212905884,3.850501537322998,5.205502033233643,6.399903774261475,7.406723499298096,8.398764610290527,9.413151741027832,9.986592292785645,10.693493843078613,11.214324951171875,11.325359344482422,11.106014251708984,11.017629623413086,10.583657264709473,1.1058399707053468e-07,1.2028480114167905e-06,9.102222065848764e-06,9.996804146794602e-05,0.0006933711119927466,0.0032955254428088665,0.010272594168782234,0.02899317257106304,0.05094332993030548,0.18342727422714233,0.248406782746315,0.5103503465652466,0.6775699257850647,0.8370438814163208,1.2980785369873047,1.7180711030960083,2.1557178497314453,2.341125726699829,2.336988687515259,2.1709537506103516,1.8632503747940063,1.5896649360656738,1.2749782800674438,1.178887963294983,1.131656289100647,1.1824030876159668,1.3173035383224487,1.447252869606018,1.561696171760559,1.7283893823623657,6,7.056637776961507,False
643.6575317382812,4.937107086181641,0.4297153353691101,12.279778480529785,0.5027253031730652,6.450112342834473,36.71078872680664,6.693202495574951,11.97842788696289,5.929934501647949,-7.915534019470215,-7.534093379974365,-0.11705292761325836,0.4201517105102539,1.0051422119140625,4.033519268035889,1.1727805137634277,4.82280969619751,-0.03524859622120857,-0.0010998131474480033,2.6100142002105713,3.051478624343872,3.5335676670074463,3.7909867763519287,3.9477922916412354,4.036980152130127,4.133538722991943,4.279151439666748,4.377045154571533,4.493534564971924,4.632586479187012,4.6980109214782715,4.7508931159973145,4.922512054443359,4.9660820960998535,5.084754943847656,5.1984710693359375,5.29697322845459,5.423334121704102,5.551902770996094,4.024898052215576,4.434154987335205,4.640165328979492,4.810734272003174,4.9569621086120605,5.159515380859375,5.315615177154541,5.440983772277832,5.529847145080566,5.609363555908203,5.697574138641357,5.810738563537598,5.8983683586120605,5.997194290161133,6.02792501449585,6.143032073974609,6.186347007751465,6.24674129486084,6.33738374710083,6.409725189208984,1.154677391052246,0.4902603328227997,0.14124202728271484,0.08492238074541092,0.16136384010314941,0.26034411787986755,0.0512331984937191,0.2686978876590729,0.05451759323477745,0.08496741950511932,0.05056764930486679,0.1496586948633194,0.12067835032939911,0.19154389202594757,0.053867239505052567,0.17481467127799988,0.0905982106924057,0.06002439931035042,0.20020020008087158,0.10822906345129013,0.000537827261723578,0.0029894099570810795,0.014095834456384182,0.047848597168922424,0.11566862463951111,0.27234283089637756,0.4311707317829132,0.6294608116149902,0.7371695041656494,0.9380272626876831,1.1505318880081177,1.5700860023498535,1.9090431928634644,2.2312421798706055,2.354858160018921,2.366137981414795,2.278263568878174,2.241471767425537,2.3073208332061768,2.6796555519104004,3.402339220046997,4.354711055755615,5.407504081726074,6.519489288330078,6.908090591430664,7.9836201667785645,8.713053703308105,9.386337280273438,10.162665367126465,10.333223342895508,10.33930492401123,10.268424987792969,10.17112922668457,-8.845991317230073e-08,-4.81777362892899e-07,-9.124089956458192e-06,-8.342556247953326e-05,-0.00019602639076765627,-0.0013571865856647491,-0.0033417800441384315,-0.013261807151138783,-0.014464573934674263,0.0012073618127033114,0.20394428074359894,0.4533720016479492,0.7415499687194824,1.1801310777664185,1.6768221855163574,2.0486106872558594,2.2195818424224854,2.199622869491577,2.0726304054260254,1.741499423980713,1.4502516984939575,1.1641757488250732,1.0446679592132568,0.9406401515007019,0.9867286682128906,1.0077110528945923,1.0224422216415405,1.1150460243225098,1.2039655447006226,1.282109022140503,4,4.164760527561591,False
647.1575317382812,4.960052967071533,0.4316563010215759,12.375293731689453,0.5014746189117432,6.465531826019287,36.774024963378906,6.726747512817383,12.042585372924805,5.898403644561768,-7.903335094451904,-7.533434867858887,-0.11910589039325714,0.4088232219219208,1.0100555419921875,4.034621715545654,1.1615493297576904,4.826516628265381,-0.03532952070236206,-0.0011115563102066517,2.6074845790863037,3.0448379516601562,3.5270893573760986,3.784818172454834,3.939645767211914,4.026998996734619,4.128665924072266,4.272591590881348,4.365752696990967,4.482807636260986,4.620448589324951,4.6827192306518555,4.737694263458252,4.907291412353516,4.950904369354248,5.0681657791137695,5.178256511688232,5.2846174240112305,5.409738063812256,5.539065361022949,4.025053024291992,4.425652503967285,4.62858247756958,4.797001361846924,4.947083950042725,5.146966457366943,5.305896282196045,5.430030345916748,5.520105361938477,5.6005096435546875,5.6835856437683105,5.802395343780518,5.892087936401367,5.98440408706665,6.018472671508789,6.131421089172363,6.174380302429199,6.238016605377197,6.325860977172852,6.399012088775635,1.14151132106781,0.4991278350353241,0.1447342336177826,0.08555936813354492,0.16426818072795868,0.2668347954750061,0.05098184570670128,0.27431628108024597,0.054731130599975586,0.0851566419005394,0.050748709589242935,0.1530786156654358,0.12288350611925125,0.1943454146385193,0.0553157702088356,0.17868760228157043,0.08672276139259338,0.05966861918568611,0.20640572905540466,0.1091710552573204,0.0005546912434510887,0.003111333819106221,0.01445120107382536,0.04915149137377739,0.12049094587564468,0.2799593210220337,0.44688352942466736,0.6429502964019775,0.7521684169769287,0.9370021820068359,1.143907070159912,1.5621380805969238,1.9184341430664062,2.246978998184204,2.373399019241333,2.383331537246704,2.2946231365203857,2.257467031478882,2.323636770248413,2.7052218914031982,3.4325222969055176,4.407439708709717,5.483388900756836,6.592225551605225,7.019903182983398,8.070695877075195,8.801481246948242,9.452563285827637,10.219023704528809,10.407159805297852,10.409892082214355,10.350248336791992,10.215289115905762,-8.362020764707268e-08,-5.04182764871075e-07,-9.608435902919155e-06,-8.212686225306243e-05,-0.00018254258611705154,-0.0012467140331864357,-0.0034121694043278694,-0.013957281596958637,-0.013896958902478218,0.0034230751916766167,0.19330058991909027,0.44710320234298706,0.7240925431251526,1.160639762878418,1.6550747156143188,2.0446066856384277,2.2256340980529785,2.2197837829589844,2.1013948917388916,1.7721631526947021,1.4808748960494995,1.1956619024276733,1.069582462310791,0.961574137210846,1.0009461641311646,1.0271259546279907,1.0404765605926514,1.1393805742263794,1.2312740087509155,1.306997299194336,4,3.9034169362383175,False
642.4073486328125,4.855934143066406,0.4343273341655731,12.259437561035156,0.49932044744491577,6.417967796325684,36.92853927612305,6.68887186050415,11.83240795135498,5.941018581390381,-7.916665554046631,-7.535420894622803,-0.1142914891242981,0.42396432161331177,1.0049405097961426,4.037635803222656,1.1684926748275757,4.834115982055664,-0.03515572473406792,-0.0010587916476652026,2.6106932163238525,3.052661418914795,3.5353481769561768,3.794964075088501,3.944059371948242,4.0389533042907715,4.136412620544434,4.279006004333496,4.378462791442871,4.488935947418213,4.636290550231934,4.704808712005615,4.747363567352295,4.925762176513672,4.958609104156494,5.0800580978393555,5.197312831878662,5.299589157104492,5.425976276397705,5.55579137802124,4.029747009277344,4.433122634887695,4.6454949378967285,4.815380573272705,4.955400466918945,5.164117336273193,5.321543216705322,5.446508407592773,5.5324883460998535,5.60752534866333,5.702048301696777,5.811410903930664,5.8977437019348145,5.995594501495361,6.031972885131836,6.147474765777588,6.193443298339844,6.249561786651611,6.343283653259277,6.411959648132324,1.140485167503357,0.4944716691970825,0.14185193181037903,0.08616342395544052,0.16321535408496857,0.26013442873954773,0.050517428666353226,0.26630187034606934,0.05492427945137024,0.08542000502347946,0.05136190354824066,0.15118394792079926,0.11950065940618515,0.1921711564064026,0.0529765747487545,0.1732846051454544,0.08832461386919022,0.059917256236076355,0.19784259796142578,0.10760844498872757,0.0005424311966635287,0.0029754582792520523,0.01421585213392973,0.04743596911430359,0.11582248657941818,0.2740428149700165,0.4252859055995941,0.6256863474845886,0.7216835021972656,0.9172115921974182,1.1456372737884521,1.5689111948013306,1.889490008354187,2.23482346534729,2.3534722328186035,2.367582321166992,2.2848877906799316,2.233027219772339,2.3055946826934814,2.6723570823669434,3.4091992378234863,4.330971717834473,5.405851364135742,6.542354106903076,6.919456481933594,7.93794584274292,8.697076797485352,9.341055870056152,10.131562232971191,10.353046417236328,10.29014778137207,10.259605407714844,10.217641830444336,-1.1087207951732125e-07,-7.556746481895971e-07,-1.0250560990243685e-05,-0.00010436975571792573,-0.00034567571128718555,-0.001922941766679287,-0.004425684921443462,-0.0202194657176733,-0.024344759061932564,-0.019586196169257164,0.17577151954174042,0.42198866605758667,0.7037121653556824,1.1742438077926636,1.6696767807006836,2.046259641647339,2.2289698123931885,2.222667932510376,2.0944206714630127,1.7510511875152588,1.4630603790283203,1.1707733869552612,1.05522882938385,0.9528034925460815,0.9924328923225403,1.011495590209961,1.030004620552063,1.117929458618164,1.1992071866989136,1.2794338464736938,11,11.154942827589224,False
663.6180419921875,6.818152904510498,0.47791433334350586,11.740301132202148,0.5769698619842529,6.989036560058594,45.079776763916016,5.99224328994751,12.68133544921875,7.697425842285156,-8.110796928405762,-7.458503723144531,-0.2853933870792389,0.5831042528152466,1.006508231163025,3.8138275146484375,1.773776888847351,4.7876081466674805,-0.03494018688797951,-0.001018034410662949,2.544217109680176,3.062737226486206,3.559936046600342,3.8311188220977783,3.9739015102386475,4.085659503936768,4.18009614944458,4.346286296844482,4.470404624938965,4.615384101867676,4.741815567016602,4.790776252746582,4.900679588317871,5.067718029022217,5.152570724487305,5.269989013671875,5.345823287963867,5.49739933013916,5.572174549102783,5.706169605255127,3.8439650535583496,4.463547706604004,4.708379745483398,4.976088523864746,5.177840232849121,5.254157543182373,5.419447422027588,5.535926818847656,5.576596736907959,5.750714302062988,5.815152645111084,5.899919509887695,5.967433452606201,6.0457258224487305,6.078974723815918,6.202624320983887,6.2215352058410645,6.299814224243164,6.389727592468262,6.4595465660095215,1.8139389753341675,0.2070692479610443,0.06309814006090164,0.0454653725028038,0.07690848410129547,0.09720317274332047,0.061912521719932556,0.08779792487621307,0.04583302512764931,0.08497494459152222,0.045307014137506485,0.0406118705868721,0.08048266172409058,0.11038977652788162,0.05308939889073372,0.09702438116073608,0.10103673487901688,0.09818654507398605,0.0673765316605568,0.13142116367816925,9.816530655371025e-05,0.0005404715775512159,0.002682862803339958,0.011397002264857292,0.03999326005578041,0.13781283795833588,0.2849904000759125,0.6077112555503845,0.9457360506057739,1.3513147830963135,1.6789650917053223,1.8581981658935547,1.9556033611297607,2.060615301132202,2.0206844806671143,2.1090800762176514,2.138967752456665,2.2284624576568604,2.2662994861602783,2.4688761234283447,2.8170881271362305,3.3800597190856934,4.1443657875061035,5.015405654907227,5.86261510848999,7.051987171173096,7.917431354522705,8.533306121826172,9.194818496704102,9.028358459472656,8.704615592956543,8.984264373779297,8.982112884521484,5.296869289850292e-07,6.930852123332443e-06,6.697970093227923e-05,0.0004778566653840244,0.0038180514238774776,0.018005602061748505,0.06688578426837921,0.2012893557548523,0.5165501832962036,0.8954968452453613,1.5348707437515259,1.723875641822815,2.3331456184387207,2.3559939861297607,2.307884693145752,2.0570755004882812,1.6866705417633057,1.3506958484649658,0.9974113702774048,0.6189592480659485,0.4072723388671875,0.28034549951553345,0.2933354377746582,0.29183435440063477,0.4490717053413391,0.4861811697483063,0.4962726831436157,0.5561012029647827,0.6828406453132629,0.5930773019790649,2,2.2481015551476604,False
773.9520874023438,8.386248588562012,0.5810646414756775,13.566479682922363,0.5824386477470398,7.809790134429932,53.940155029296875,6.717416763305664,16.6400146484375,9.212766647338867,-7.9609174728393555,-7.407444000244141,-0.38740772008895874,0.4850829839706421,1.0002036094665527,3.7141668796539307,2.0438902378082275,4.783862113952637,-0.03797614946961403,-0.0012422988656908274,2.4698572158813477,2.99133563041687,3.4326860904693604,3.6724963188171387,3.909938335418701,4.016059398651123,4.126924991607666,4.263084888458252,4.3937883377075195,4.506231307983398,4.579229354858398,4.653788089752197,4.775434494018555,4.930188179016113,5.040703296661377,5.14058780670166,5.2249274253845215,5.360006332397461,5.4464006423950195,5.529045581817627,3.7265119552612305,4.307626724243164,4.593508243560791,4.8743062019348145,5.082312107086182,5.169486999511719,5.30773401260376,5.425525188446045,5.469301223754883,5.6217360496521,5.697544574737549,5.772335052490234,5.858659744262695,5.898868560791016,5.937132358551025,6.049339294433594,6.085021495819092,6.170993328094482,6.220223426818848,6.2897772789001465,2.0681324005126953,0.1515091210603714,0.07740196585655212,0.03807532787322998,0.06803392618894577,0.10340952128171921,0.07222408056259155,0.05913067236542702,0.04216860234737396,0.0869922786951065,0.037224140018224716,0.03829563781619072,0.06471753120422363,0.0685061663389206,0.08903805166482925,0.13292622566223145,0.07888273149728775,0.10833223164081573,0.0788964107632637,0.1956324577331543,0.00011466957948869094,0.0007236138335429132,0.004051637835800648,0.017864273861050606,0.06847197562456131,0.21425193548202515,0.46589404344558716,0.8883866667747498,1.347481369972229,1.7058590650558472,1.8837463855743408,1.885603904724121,1.944219946861267,2.1011619567871094,2.2322349548339844,2.3535759449005127,2.4447076320648193,2.5877625942230225,2.7394871711730957,2.969632863998413,3.2245638370513916,3.7645668983459473,4.662456512451172,5.685479640960693,7.031105995178223,8.187992095947266,9.185009956359863,9.5927734375,9.706223487854004,9.13209342956543,8.485419273376465,8.410862922668457,8.484981536865234,1.2629261618712917e-06,1.6270756532321684e-05,0.00016081261856015772,0.0012595545267686248,0.00812249630689621,0.039338380098342896,0.1477351188659668,0.4294919967651367,1.0113657712936401,1.8186713457107544,2.7128782272338867,3.018799066543579,3.2147345542907715,2.667837619781494,2.0660500526428223,1.5339025259017944,1.0891777276992798,0.8315783739089966,0.6059778928756714,0.3946840167045593,0.24686990678310394,0.18855991959571838,0.21854032576084137,0.24472863972187042,0.3607301115989685,0.44990259408950806,0.5203534364700317,0.6045053601264954,0.7404866218566895,0.7234922051429749,7,8.237134758776623,False
804.0253295898438,8.810958862304688,0.6125872135162354,14.074109077453613,0.5851020812988281,8.034418106079102,56.50764465332031,6.921286582946777,17.69121551513672,9.604024887084961,-7.91948938369751,-7.390458583831787,-0.4175061881542206,0.4561638832092285,0.9898625016212463,3.6850483417510986,2.120060443878174,4.795288562774658,-0.03885951265692711,-0.0012937531573697925,2.4485867023468018,2.969128131866455,3.3976945877075195,3.6289405822753906,3.888930320739746,3.994595527648926,4.105009078979492,4.238398551940918,4.369393348693848,4.473206043243408,4.5346550941467285,4.615131378173828,4.741004943847656,4.886695861816406,5.003618240356445,5.10003662109375,5.190018653869629,5.319187641143799,5.40372371673584,5.477067947387695,3.6918158531188965,4.26574182510376,4.558727741241455,4.847084999084473,5.055914878845215,5.143520355224609,5.275808811187744,5.393794059753418,5.43715238571167,5.582672595977783,5.660630226135254,5.7335076332092285,5.822906494140625,5.8534674644470215,5.8953375816345215,6.003231525421143,6.046226978302002,6.130587577819824,6.172750473022461,6.241236686706543,2.134294033050537,0.13295094668865204,0.08053704351186752,0.035925302654504776,0.06606388837099075,0.10234082490205765,0.07537288963794708,0.05270745977759361,0.04107225686311722,0.08719702810049057,0.035113297402858734,0.037914056330919266,0.06035156548023224,0.05937919020652771,0.09869256615638733,0.14255651831626892,0.07141289860010147,0.11152563244104385,0.0837537944316864,0.21421746909618378,0.00011945521691814065,0.0007723077433183789,0.004390079062432051,0.019773192703723907,0.07650549709796906,0.23342940211296082,0.5173788666725159,0.969876766204834,1.459984540939331,1.8032960891723633,1.9404633045196533,1.900593638420105,1.9458425045013428,2.121070623397827,2.2851548194885254,2.418121099472046,2.5240519046783447,2.685821056365967,2.873765707015991,3.1070942878723145,3.34187912940979,3.871760606765747,4.795032501220703,5.872296333312988,7.34979772567749,8.517085075378418,9.533892631530762,9.900463104248047,9.853809356689453,9.191004753112793,8.452289581298828,8.262929916381836,8.372318267822266,1.4598874713556143e-06,1.8815977455233224e-05,0.00018684774113353342,0.0014717320445924997,0.00929808896034956,0.045038316398859024,0.16944968700408936,0.4924400746822357,1.1476644277572632,2.0663180351257324,3.027855634689331,3.3733649253845215,3.450313091278076,2.7532906532287598,2.00964093208313,1.3974626064300537,0.9364683032035828,0.697160542011261,0.49693140387535095,0.32412973046302795,0.20828686654567719,0.16530191898345947,0.19430549442768097,0.23207084834575653,0.33827781677246094,0.4375610053539276,0.5291873812675476,0.6241258978843689,0.7550002336502075,0.7574237585067749,7,7.524095377653137,False
